_id,aha1,aha2,aha3,beforeBreakMovesets[0][0],beforeBreakMovesets[1][0],beforeBreakMovesets[2][0],beforeBreakMovesets[3][0],beforeBreakMovesets[4][0],beforeBreakMovesets[5][0],beforeBreakMovesets[6][0],beforeBreakMovesets[7][0],beforeBreakMovesets[8][0],beforeBreakMovesets[9][0],beforeBreakMovesets[10][0],beforeBreakMovesets[11][0],beforeBreakMovesets[12][0],beforeBreakMovesets[13][0],beforeBreakMovesets[14][0],beforeBreakMovesets[15][0],beforeBreakMovesets[16][0],beforeBreakMovesets[17][0],beforeBreakMovesets[18][0],beforeBreakMovesets[19][0],beforeBreakMovesets[20][0],beforeBreakMovesets[21][0],beforeBreakMovesets[22][0],beforeBreakMovesets[23][0],beforeBreakMovesets[24][0],beforeBreakMovesets[25][0],beforeBreakMovesets[26][0],beforeBreakMovesets[27][0],beforeBreakMovesets[28][0],beforeBreakMovesets[29][0],beforeBreakMovesets[30][0],beforeBreakMovesets[31][0],beforeBreakMovesets[32][0],beforeBreakMovesets[33][0],beforeBreakMovesets[34][0],beforeBreakMovesets[35][0],beforeBreakMovesets[36][0],beforeBreakMovesets[37][0],beforeBreakMovesets[38][0],beforeBreakMovesets[39][0],beforeBreakMovesets[40][0],beforeBreakMovesets[41][0],beforeBreakMovesets[42][0],beforeBreakMovesets[43][0],beforeBreakMovesets[44][0],beforeBreakMovesets[45][0],beforeBreakMovesets[46][0],beforeBreakMovesets[47][0],beforeBreakMovesets[48][0],beforeBreakMovesets[49][0],beforeBreakMovesets[50][0],beforeBreakMovesets[51][0],beforeBreakMovesets[52][0],beforeBreakMovesets[53][0],beforeBreakMovesets[54][0],beforeBreakMovesets[55][0],beforeBreakMovesets[56][0],beforeBreakMovesets[57][0],beforeBreakMovesets[58][0],completedEarly,completedLevel,condition,correctValue,difficultyValue,durationAfterBreak,durationBeforeBreak,durationBreak,durationToBeatGame,idleTime,incorrectValue,levelNumber,nm1,nm2,nm3,playerId,prolificPID,r1b,r2b,r3b,scrollCount,sessionID,stuckValue,studyID,afterBreakMovesets[0][0],afterBreakMovesets[1][0],afterBreakMovesets[2][0],afterBreakMovesets[3][0],afterBreakMovesets[4][0],afterBreakMovesets[5][0],afterBreakMovesets[6][0],afterBreakMovesets[7][0],afterBreakMovesets[8][0],afterBreakMovesets[9][0],afterBreakMovesets[10][0],afterBreakMovesets[11][0],afterBreakMovesets[12][0],afterBreakMovesets[13][0],afterBreakMovesets[14][0],afterBreakMovesets[15][0],afterBreakMovesets[16][0],afterBreakMovesets[17][0],afterBreakMovesets[18][0],afterBreakMovesets[19][0],afterBreakMovesets[20][0],afterBreakMovesets[21][0],afterBreakMovesets[22][0],afterBreakMovesets[23][0],afterBreakMovesets[24][0],afterBreakMovesets[25][0],afterBreakMovesets[26][0],afterBreakMovesets[27][0],afterBreakMovesets[28][0],afterBreakMovesets[29][0],afterBreakMovesets[30][0],afterBreakMovesets[31][0],e1,e2,e3,f1,f2,f3,mw1,mw2,mw3,pw,r1,r2,r3,ra
6605ee6e1b35cda2746f60a8,2,3,6,luurdldrr,udrrddlludrruulldluu,luurdldr,udrrddlludrruulluluurddduldrrrddlludrruull,uluurddl,udrrddlludrruulluluurddldrddrruulrddll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,130.20,149.08,21.00,300.28,194,,5,,,,1711663631595933810,5ad38543a010190001b36f7e,3,4,4,,6605ea0343e9003b36e5aaf1,5,65f423754adf51958397327d,udrrddlludrruulluluurdddrrddlluluruulddrddrruull,udrrddlludrruulldludruuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605eec01b35cda2746f60d1,2,5,5,luurd,uddluuuurdduldddr,rrddlludrruulluddluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,19,7,180.12,158.03,233.54,571.69,296,0,5,6,6,,1711664262622836892,5f0550bf5819b18476ee8343,3,4,4,,6605ec78a8876c1d19075c2e,6,65f423754adf51958397327d,udrrddlludrruulluluurddduldurdrrddlludrruu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,4,2,2,6,6,6,2,3,4,4,6
6605eecc1b35cda2746f60d9,6,7,6,uluurddldrrlduuuu,rrddlludrruullulduuurddl,udrrddlludrruullulduuurdddrrddllud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,130.03,131.03,14.90,275.96,203,,5,,,,1711664346689197162,5d9be88c195db300128d652a,3,4,5,,6605ecc739c062e9672d2554,4,65f423754adf51958397327d,rrddlludrruulluluurddldurdrrddlluu,luurdlu,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605eece1b35cda2746f60da,1,5,4,ulu,ud,uu,uluurddld,rrddlludrruulldluruulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,17,5,144.90,132.26,336.50,613.67,214,0,5,5,6,6,1711663597955539296,63b4a74fe7e73f52315cc6a1,4,4,5,,6605e9dbd1f1421a1500d206,7,65f423754adf51958397327d,rrddlludrruulluldurul,rrddlludrruull,udd,rrddllulurr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,5,5,2,2,3,7,4,5,5,7
6605ee8b1b35cda2746f60b5,1,1,1,luurdldrdurl,uldrrrddlludrruullulduuurddldrddrruulld,d,uldrrrddlludrruulldluruulu,uldrrrddlludrruulldluru,duuluurdd,udrrddlludrruullulduuurdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,129.24,138.28,247.75,515.27,143,,5,5,3,5,1711664231469480101,5f13ea38e764c61a82f38588,3,3,4,18,6605ec5f50e85e170e735aa5,6,65f423754adf51958397327d,d,rrddllulurluurddrldur,luurdldrdu,d,rrddllulurluurdd,udrrddlludrruulluluurdldduurdldrddrruull,uldrd,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,6,6,6,2,2,2,1,4,3,3,4
6605eef51b35cda2746f60e7,1,1,1,luurd,rrddlludrruullulduuurdddrrddlludrruull,rrddllulurluurddrll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,157.23,125.58,15.47,298.28,197,,5,,,,1711664272530441321,60de50896b0ce86b84a2ee24,3,3,5,,6605ec55995cca93b02d226f,6,65f423754adf51958397327d,luurdldr,rrddlludrruulluddlur,rrddlludrruullulduuurdddrrddlludrruullu,luurdldrld,rrddllulurddrruulluluurddduldrrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605ef101b35cda2746f60f4,1,1,5,udrrddlludrruullulduuurdddrrddlludrr,luurdldrr,d,luurdldrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,180.31,135.12,245.66,561.09,256,,5,6,5,6,1711663644703518640,62926b2bba027005e0a84475,3,2,3,26,6605ea12108c0b250589e2e2,7,65f423754adf51958397327d,luurdulddd,udrrddlludrruullulduuurddldrddrruulrddlluuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,4,4,5,6,6,1,3,4,3,4
6605ef3a1b35cda2746f6107,1,1,7,rrddlludrruullulduuurdddrrddllu,udrrddlludrruulldludruuu,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,140.54,88,,5,,,,1711664627813461329,65de5a83c2deca3952b2d27c,,,,,6605ed588a6785dcd5673ab1,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605ef6f1b35cda2746f6126,5,5,5,udrrddllulurdlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,170.53,180.01,14.97,365.50,317,,5,,,,1711663109388167397,5cfb5233df7d70001619ca90,4,5,5,,6605e7fde5570edeb8ce1137,4,65f423754adf51958397327d,rrddllulurluurdddur,luurdldrrld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605ef901b35cda2746f613e,6,6,6,rrddllulurluurdlddrdrruu,d,luurdldrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,7,181.79,139.34,267.62,588.75,246,0,5,7,6,6,1711664163484678193,622a2074fe80192aa7a0212a,3,4,5,,6605eb6150e85e170e735a52,7,65f423754adf51958397327d,rrddlludrruu,rrddllulurluurdlddrdrruu,udrrddlludrruullulduuurddldrddrruulrddlluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,7,7,7,1,1,1,2,3,4,5,4
6605f01b1b35cda2746f6186,5,5,5,uluurddldd,duuluurddldd,du,rrddlludrruulluuld,dluuurdl,rrddllulurrlluurddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,4,134.01,137.08,228.20,499.29,177,,5,5,5,5,1711664493653829061,65f3a58fec67a4540b02a71d,3,3,2,7,6605ed53251afbff9eb04993,4,65f423754adf51958397327d,rrddlludrruullulduuurdddrrddlluulu,rrddlludrruulldluuu,udrrddlludrruulluluurdddrrddlluudluuurdlddrdrruullulduuru,duu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,5,5,2,2,2,4,3,3,3,2
6605f0661b35cda2746f61a5,4,5,4,uluurddldd,rrddlludrruulldluuu,rrddlluluruluurddld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,136.83,166.07,293.56,596.46,224,,5,5,5,4,1711663833399910954,5eb983034987d1074b5232ce,4,4,4,12,6605eab4765d68d34a3e9de6,7,65f423754adf51958397327d,rrddlludrruulldluudruuddluu,rrddllulurluurdlddrdrruu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,6,6,6,5,3,2,3,4,4,4,5
6605f06e1b35cda2746f61a9,7,7,7,udrrddlludrruullulduuurddldrddrruull,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,81.51,43,,5,,,,1711663875256471766,585aefed73f2620001c21d75,,,,,6605ead035f5cde88360af1b,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f0821b35cda2746f61b7,6,6,6,rrddlludrruullulduuurdddrrddllu,luurdldr,rrddlludrruulldluud,luurdldr,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,123.64,62,,5,,,,1711664885031797728,628ed30ae7ff849e8bc91c86,,,,,6605ee0a9f8a1901712d256f,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605efc91b35cda2746f6158,7,5,4,rrddllulu,udrrddlludrruullulduuurdddrrddllud,rrddlludrruulluld,luurdldr,rrddlludrruullulduuurdlddruu,uluurddldd,d,rrddlludrruulldluuurdd,rrddlludrruullulduuurddldrddrruullu,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,106.82,35,,5,,,,1711664899106343708,5f58fa9f43f1b20c9761ed64,,,,,6605ee8635856470546ae554,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f0781b35cda2746f61ae,5,3,3,rrddlludrruulldluu,luurdldrdu,rrddllulurudddrruulldlu,duu,uldrd,uldrrrddlludrruullulduuurddldrddrruul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,5,130.81,131.22,223.56,485.58,160,,5,3,3,3,1711664272360229345,5cb128db0d14d3001838eef5,3,3,4,42,6605ec7e7dd95b7df5b0477b,5,65f423754adf51958397327d,rrddlludrruullrrddlluluu,luurdldrrld,rrddlludrruulldlu,luurdldrld,rrddlludrruulldluu,rrddllulurddrruulldluuurddrrddllu,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,3,5,4,2,5,4,2,3,3,3,4
6605f0721b35cda2746f61ad,1,1,4,rrddlludrruullulduuurdddrrddlludrruulld,rrddlludrruulldluuur,luurdldr,rrddlludrruullulduuurdddrrddllud,rrddlludrruulldluuurduu,rrddllulurldrdrruulldluuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,128.07,152.26,255.93,536.27,163,,5,5,3,3,1711664739570207319,636166e1694fe8d9ed77dd68,3,4,4,15,6605ed2644af28cc3bb99f46,7,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddllu,udrrddlludrruulldluruul,udrrddlludrruulldluu,rrddlludrruulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,6,4,6,6,3,2,2,3,4,2,6
6605f07a1b35cda2746f61af,5,6,6,luurdldr,rrddlludrruulluld,rrddllulur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,16,5,174.02,180.02,330.33,684.37,251,0,5,5,6,6,1711664406931504519,63eb98f4b870ea7b4def6dbb,3,4,5,,6605ed080a17e39d172bc32c,5,65f423754adf51958397327d,udrrddllulurluuurdddrld,rrddlludrruulluluurdddrrddlluluuddrdrruullulduruuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5,6,5,4,3,4,5,4,5,5,4
6605f0901b35cda2746f61be,2,2,2,luurdldrrld,rrddlludrruulldluuurdlddrdrruulluld,rrddlludrruullulduuurddldrddrruull,udrrddlludrruulluluurddduldrrrddlludrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,130.40,180.01,12.70,323.11,197,,5,,,,1711664794114477957,63d2eec88a81e2462be70762,3,3,3,,6605ee6fc1518b46ba35a581,6,65f423754adf51958397327d,rrddllulurudddrruullulduuurdddrrddlludrruull,rrddlludrruulldluuddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f09a1b35cda2746f61c2,1,3,1,luurd,udrrddlluu,uuddrrddlludrruulluldurulu,udrrddllulurrlluuurddld,rrddlludrruulldluuurddlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,160.97,141.21,279.04,581.22,208,,5,6,6,6,1711664213510430068,56721761980a3c0011277389,3,4,4,22,6605ec409fcc21aa7ed1b6dd,7,65f423754adf51958397327d,luurdldrr,rrddlludrruulldlurudlur,udrrddlluluuuurdlddrluurdddluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,2,2,2,2,3,4,4,5
6605f0af1b35cda2746f61cd,6,6,6,rrddlludrruull,luurdldrr,rrddlludrruulldluuurdldd,udrrddlludrruullulduuurdddrrddllu,rrddlludrruulluluurdddrrddlluludrdrruull,rrddlludrruulluddluruulu,rrddlludrruulluluurdddrrddlluluuddrdrruullulduruuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,139.28,56,,5,,,,171166498598647183,65b918d4a314afdb09f86c77,,,,,6605eab3e66d43bfc203573b,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f0ed1b35cda2746f61ec,2,2,2,uluurddldrr,rrddlludrruullulduuurdddrrddllud,rrddlludrruulldluru,rrddlludrruulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,6,167.38,122.64,239.06,529.08,207,1,5,6,6,6,1711664893502121503,61006b0f1f3bfddb6b4c5d55,4,5,5,,6605eef58cd16024eb0748dd,5,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddllu,rrddlludrruulldluu,luurdldr,rrddlludrruulluluurddduldrrrddlluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,4,4,4,5,4,5,1,3,4,4,5
6605f0cb1b35cda2746f61df,7,7,7,uluurddld,d,rrddlludrruullulduuurddldrddrruulld,rrddlludrruullulduuurd,rrddlludrruulluluurdddrrddllulurludrddrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,144.66,71,,5,,,,1711664149205813657,5abfe867a3ba7a0001b47449,,,,,6605ec08765d68d34a3e9ea6,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f0d31b35cda2746f61e2,2,2,3,rrddlludrruullulduuurddldrddrruull,luurdldrl,rrddllulurddrruu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,136.88,180.00,301.02,617.90,248,,5,5,5,5,1711664581117932855,65e624f4a3f2af9453e5bc48,3,4,4,14,6605ed52ec81b4ef81ebcd44,5,65f423754adf51958397327d,rrddlludrruulluddluuu,rrddlludrruulluluurddld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,3,3,5,5,5,4,3,3,3,4
6605f0b01b35cda2746f61cf,2,2,2,rrddlludrruulluluurddduulddrrrddlluuuluurddldrddrruulld,luurdulddrrld,rrddlludrruulldluudrul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,160.15,139.38,12.21,311.74,214,,5,,,,1711664130225251638,646b776eca37542a899c1de5,3,3,4,,6605ebe0fb3acb4dc8df4902,6,65f423754adf51958397327d,rrddlludrruullulduuurdddrrddlluuuul,uudddurrddl,rrddlludrruulluluurdddrrddllu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f0f61b35cda2746f61f0,7,7,7,rrddlludrruulluluurdddrrddlluludruudlur,luurdldr,rrddlludrruulldluudrulddr,luurdldrl,d,rrddllulurudddrruullulduuurdddrrddlluul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,7,42.65,127.89,256.47,427.01,72,,5,7,7,7,1711664888057318334,6003ef9269c7814f0ca7b46a,5,5,5,15,6605eef24cac0c28d3884631,7,65f423754adf51958397327d,udrrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,1,1,1,1,5,5,4,7
6605f0ef1b35cda2746f61ed,6,6,6,uuddrrddl,d,rrddlludrruulldluuurdddur,rrddlludrruulldluuurdlddrdrruulluld,uluurddldrd,uluurddldrdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,5,180.17,127.93,238.05,546.16,205,,5,6,6,6,1711664663524251108,659590edd421a4085d51e2b9,2,2,2,14,6605ee09dff22ab59331a9f5,5,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddlluuuudd,u,luurdld,dluuurdldrd,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,5,5,3,4,5,5,3,3,3,3,6
6605f0f71b35cda2746f61f1,1,2,3,rrddlludrruullulduuurdddrrddlluu,luurdldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,180.00,123.11,24.61,327.73,225,,5,,,,1711664706955560952,62fd447f13212a11c346c151,3,3,4,,6605ee1570dfa84cc4b9a08e,3,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddlluu,rrddllulurdluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f0fa1b35cda2746f61f2,5,4,5,rrddlludrruulldluuurdul,rrddlludrruulluluurdddrrddlluluuddrdrruullulduruuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,68.80,34,,5,,,,1711663590535467738,65c19ae4c48696849a14833a,,,,,6605e9dcaa381a389ed4c1dd,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f1031b35cda2746f61f9,6,6,7,rrddlludrruullulduuurdddrrddlludrruull,rrddlludrruulldluuurdldrddrruulluld,rrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,123.38,69,,5,,,,1711664712312247208,66017f16bc0602277f8b2bc4,,,,,6605edca8d9510538d7e5fdc,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f1661b35cda2746f622c,2,2,2,durrddl,luurdld,rrddlludrruullulduuurddl,rrddlludrruulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,6,126.69,121.83,229.11,477.62,193,0,5,5,5,5,1711664896478745724,62778bd8b195693397330c4f,3,3,3,,6605eef77e4ee2418f154366,6,65f423754adf51958397327d,udrrddlludrruullulduuurdddrrddllud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,4,4,4,6,5,6,3,3,4,4
6605f1671b35cda2746f622d,2,2,2,udrrddlludrruullulduuurddldrddrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,19,4,180.36,180.01,234.30,594.67,318,1,5,5,5,5,1711663948588172676,5fc1fdd411437431e95276d2,3,2,3,,6605ead938954b8938075b61,4,65f423754adf51958397327d,rrddlludrruulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,3,6,6,6,2,3,3,3,4
6605f10f1b35cda2746f61fe,3,3,3,rrddlludrruulldluuu,udrrddllulurddrruullulduuurdddd,udrrddlludrruulluluurddldrddrruulld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,132.22,172.79,15.91,320.91,209,,5,,,,171166395636413790,615dd07ab13d9882d61d6025,3,4,4,,6605eaf1aa068928b2c2fc1b,4,65f423754adf51958397327d,rrddlludrruulldluuurdlddrdrruullulduurd,rrddlludrruulldluudrulu,luurdldrd,luurdldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f1011b35cda2746f61f7,2,1,2,rrddlludrruulldluu,rrddlludrruullulduuurddldrddrruul,luurdldrrld,rrddlludrruulluldruluurdddrrddlludrruull,duuluurddld,luurdldrdurl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,122.79,127.95,220.50,471.24,136,,5,3,4,4,1711664189461213957,58ab2db50da7f10001de8e34,2,1,3,9,6605ec358cd16024eb074830,7,65f423754adf51958397327d,rrddlludrruullulduuurddldrddrruulrddlluu,dluuurdlddr,rrddlludrruulldluu,udrrddlludrruulluluurddduldrrrddlludrruulld,rrddlludrruullulduuurdlddrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,5,4,3,3,4,2,3,2,3,4
6605f15d1b35cda2746f6225,2,2,2,rrddllulurudddrruulldlur,rrddllulurudddrruullulduuurdddrrddllud,rrddllulurddrruulldluuurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,180.29,132.93,224.54,537.76,240,,5,5,4,4,1711664281469157567,55a43278fdf99b02ff6caf89,3,3,3,12,6605e970a607288f5cb7f84b,5,65f423754adf51958397327d,rrddlludrruullulduuurddldrddrruu,rrddllulurddrruullul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,6,4,5,3,2,3,2,3,3,3,2
6605f0fe1b35cda2746f61f4,2,2,2,rrddlludrruullulduuurdddrrddlludrruulld,luurdldrdur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,180.22,172.50,234.87,587.59,283,,5,6,6,6,171166430951855307,5e25be7c5514e680ef436338,3,3,3,0,6605ecadab0a4464e389e1b1,6,65f423754adf51958397327d,rrddlludrruulluluurdldduurddrrddlludrruull,uu,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,2,2,2,3,3,3,6
6605f1001b35cda2746f61f6,1,2,6,rrddlludrruullulduuurdddrrddlludrruull,rrddlludrruulldluru,d,rrddlludrruulld,luurdldr,udrrddlludrruulldluu,udrrddllulurluuurddd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,132.99,133.92,22.86,289.76,114,,5,,,,1711664881605577835,62867b51e71606f873d41b05,4,5,5,,6605eebdfa643c075fe54b07,3,65f423754adf51958397327d,rrddlludrruullulduuurddldrddrruull,rrddlludrruulluldr,rrddlludrruulldluu,luurdldr,rrddlludrruullulduuurddldrddrruull,udrrddlludrruullulduuurddldrddrruull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605f16e1b35cda2746f6230,4,5,5,rrddlludrruulldluu,luurdldrr,rrddlludrruulldlur,rrddlludrruullulduuurdddrrddllu,udrrddlludrru,rrddlludrruullulduuurdddrrddll,rrddlludrruulluluurddduldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,5,110.37,141.94,241.74,494.05,106,,5,3,3,3,1711664624657593977,6531556a109592dfa6b3bf00,3,3,3,40,6605edea85bd8d89294d3fc7,5,65f423754adf51958397327d,rrddllulurddrruulluddlu,udrrddlludrruulluluurddd,luurdldrrl,udrrddlludrruulluluurddddl,rrddlludr,udrrddlluu,udrrddlludrruulluluurdddrrddlluluuddrdrruulluldruuuld,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,4,3,5,5,5,3,3,3,3,4
